Id,start,end,type,departement
107271,1982,1982,Object,Costume Institute
701859,2005,2005,Object,Photographs
461203,1975,1975,Object,Robert Lehman Collection
265016,1986,1986,Object,Photographs
892806,1928,1928,Object,Drawings and Prints
786104,1950,1950,Object,Drawings and Prints
448437,1930,1930,Object,Islamic Art
202624,1962,1962,Object,European Sculpture and Decorative Arts
703971,2011,2011,Object,Greek and Roman Art
186733,1885,1885,Object,European Sculpture and Decorative Arts
202159,1958,1958,Object,European Sculpture and Decorative Arts
671135,2011,2011,Object,Greek and Roman Art
57684,1931,1931,Object,Asian Art
634460,1963,1963,Object,Drawings and Prints
717403,1963,1963,Object,Drawings and Prints
90379,1909,1909,Object,Costume Institute
827653,1950,1950,Object,Drawings and Prints
200921,1950,1950,Object,European Sculpture and Decorative Arts
9865,1947,1947,Object,The American Wing
568978,1915,1915,Object,Egyptian Art
24947,1991,1991,Object,Arms and Armor
750437,2011,2011,Object,Greek and Roman Art
484151,1985,1985,Object,Modern and Contemporary Art
173928,2009,2009,Object,Costume Institute
81518,1944,1944,Object,Costume Institute
289998,1994,1994,Object,Photographs
353414,1955,1955,Object,Drawings and Prints
427817,1917,1917,Object,Drawings and Prints
722595,1917,1917,Object,Drawings and Prints
194461,1917,1917,Object,European Sculpture and Decorative Arts
288772,1967,1967,Object,Photographs
773339,2017,2017,Object,Photographs
61573,1930,1930,Object,Asian Art
626579,1926,1926,Object,Drawings and Prints
782096,1970,1970,Object,Drawings and Prints
15513,1982,1982,Object,The American Wing
314847,1985,1985,Object,"Arts of Africa, Oceania, and the Americas"
569915,1921,1921,Object,Egyptian Art
346961,1991,1991,Object,Drawings and Prints
252953,1928,1928,Object,Greek and Roman Art
263541,1983,1983,Object,Photographs
16214,1933,1933,Object,The American Wing
61021,1910,1910,Object,Asian Art
249115,1916,1916,Object,Greek and Roman Art
85718,1992,1992,Object,"Arts of Africa, Oceania, and the Americas"
726464,2016,2016,Object,Drawings and Prints
349164,1929,1929,Object,Drawings and Prints
436449,1993,1993,Object,European Paintings
174664,2009,2009,Object,Costume Institute
2436,1910,1910,Object,The American Wing
271410,1968,1968,Object,Photographs
767970,2018,2018,Object,Costume Institute
400283,1981,1981,Object,Drawings and Prints
641033,1957,1957,Object,Drawings and Prints
835408,1951,1951,Object,Drawings and Prints
396911,1922,1922,Object,Drawings and Prints
387179,1953,1953,Object,Drawings and Prints
117140,1982,1982,Object,Costume Institute
496670,1979,1979,Object,Modern and Contemporary Art
443733,1890,1890,Object,Islamic Art
273997,1994,1994,Object,Photographs
214363,1908,1908,Object,European Sculpture and Decorative Arts
708941,1963,1963,Object,Drawings and Prints
684481,1963,1963,Object,Drawings and Prints
206476,1976,1976,Object,European Sculpture and Decorative Arts
434676,1953,1953,Object,Drawings and Prints
254641,1949,1949,Object,Greek and Roman Art
623625,1941,1941,Object,Drawings and Prints
645184,1953,1953,Object,Drawings and Prints
33530,1916,1916,Object,Arms and Armor
632266,2013,2013,Object,Greek and Roman Art
221892,1926,1926,Object,European Sculpture and Decorative Arts
168757,2009,2009,Object,Costume Institute
660609,1937,1937,Object,Drawings and Prints
311510,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
424733,1963,1963,Object,Drawings and Prints
714447,1993,1993,Object,Drawings and Prints
384538,1933,1933,Object,Drawings and Prints
223688,1936,1936,Object,European Sculpture and Decorative Arts
463917,1916,1916,Object,Medieval Art
353108,1926,1926,Object,Drawings and Prints
688832,1924,1924,Object,Drawings and Prints
706109,2005,2005,Object,Photographs
257041,1891,1891,Object,Greek and Roman Art
821207,1963,1963,Object,Drawings and Prints
240194,1874,1874,Object,Greek and Roman Art
649479,1951,1951,Object,Drawings and Prints
343520,1960,1960,Object,Drawings and Prints
81366,1999,1999,Object,Costume Institute
434437,1949,1949,Object,Drawings and Prints
407952,1963,1963,Object,Drawings and Prints
671096,2011,2011,Object,Greek and Roman Art
814520,1963,1963,Object,Drawings and Prints
828415,2019,2019,Object,Costume Institute
119197,1942,1942,Object,Costume Institute
452500,1973,1973,Object,Islamic Art
245912,1895,1895,Object,Greek and Roman Art
47718,1879,1879,Object,Asian Art
144795,2017,2017,Object,Costume Institute
14821,1907,1907,Object,The American Wing
626132,1951,1951,Object,Drawings and Prints
696144,2011,2011,Object,Greek and Roman Art
401995,1963,1963,Object,Drawings and Prints
221292,1921,1921,Object,European Sculpture and Decorative Arts
395269,1957,1957,Object,Drawings and Prints
21631,1980,1980,Object,The American Wing
704235,2011,2011,Object,Greek and Roman Art
729193,2011,2011,Object,Greek and Roman Art
363677,1960,1960,Object,Drawings and Prints
365823,1951,1951,Object,Drawings and Prints
741420,1948,1948,Object,Islamic Art
403451,1963,1963,Object,Drawings and Prints
246550,1896,1896,Object,Greek and Roman Art
63778,1941,1941,Object,Asian Art
432179,1930,1930,Object,Drawings and Prints
683601,2011,2011,Object,Greek and Roman Art
19920,2018,2018,Object,The American Wing
309286,1964,1964,Object,"Arts of Africa, Oceania, and the Americas"
39418,1991,1991,Object,Asian Art
436093,1954,1954,Object,European Paintings
737491,2011,2011,Object,Greek and Roman Art
341390,1983,1983,Object,Drawings and Prints
683375,2011,2011,Object,Greek and Roman Art
206305,1974,1974,Object,European Sculpture and Decorative Arts
29371,1942,1942,Object,Arms and Armor
450324,1940,1940,Object,Islamic Art
40903,1924,1924,Object,Asian Art
408478,1963,1963,Object,Drawings and Prints
189461,1907,1907,Object,European Sculpture and Decorative Arts
54163,1929,1929,Object,Asian Art
81008,1993,1993,Object,Costume Institute
433830,1963,1963,Object,Drawings and Prints
647593,1963,1963,Object,Drawings and Prints
717716,1963,1963,Object,Drawings and Prints
380258,1923,1923,Object,Drawings and Prints
769028,1948,1948,Object,Islamic Art
52297,1975,1975,Object,Asian Art
485681,1991,1991,Object,Modern and Contemporary Art
63342,2001,2001,Object,Asian Art
12387,1950,1950,Object,The American Wing
67471,1896,1896,Object,Asian Art
568966,1915,1915,Object,Egyptian Art
280848,2019,2019,Object,Photographs
465982,1976,1976,Object,Medieval Art
650184,1952,1952,Object,Drawings and Prints
643559,1963,1963,Object,Drawings and Prints
734715,1972,1972,Object,Drawings and Prints
501873,1889,1889,Object,Musical Instruments
156273,2009,2009,Object,Costume Institute
732451,1957,1957,Object,Drawings and Prints
489991,1999,1999,Object,Modern and Contemporary Art
269173,1947,1947,Object,Photographs
6288,1910,1910,Object,The American Wing
212201,1901,1901,Object,European Sculpture and Decorative Arts
29928,1936,1936,Object,Arms and Armor
560454,1922,1922,Object,Egyptian Art
587553,1925,1925,Object,Egyptian Art
847083,2020,2020,Object,Asian Art
711957,2016,2016,Object,Photographs
52344,1923,1923,Object,Asian Art
644307,1963,1963,Object,Drawings and Prints
340761,1965,1965,Object,Drawings and Prints
559821,1927,1927,Object,Egyptian Art
337436,1921,1921,Object,Drawings and Prints
689371,2011,2011,Object,Greek and Roman Art
337173,1929,1929,Object,Drawings and Prints
412730,2012,2012,Object,Drawings and Prints
419598,1917,1917,Object,Drawings and Prints
430534,1972,1972,Object,Drawings and Prints
644990,1963,1963,Object,Drawings and Prints
350950,1964,1964,Object,Drawings and Prints
390125,1961,1961,Object,Drawings and Prints
422230,1963,1963,Object,Drawings and Prints
108589,1979,1979,Object,Costume Institute
188934,1905,1905,Object,European Sculpture and Decorative Arts
16348,1953,1953,Object,The American Wing
751995,2017,2017,Object,The American Wing
833953,2020,2020,Object,"Arts of Africa, Oceania, and the Americas"
424401,1930,1930,Object,Drawings and Prints
355391,1965,1965,Object,Drawings and Prints
228582,1957,1957,Object,European Sculpture and Decorative Arts
636834,2013,2013,Object,"Arts of Africa, Oceania, and the Americas"
201439,1952,1952,Object,European Sculpture and Decorative Arts
124176,1974,1974,Object,Costume Institute
396215,1917,1917,Object,Drawings and Prints
395072,2010,2010,Object,Drawings and Prints
406436,1963,1963,Object,Drawings and Prints
28411,1943,1943,Object,Arms and Armor
505306,1953,1953,Object,Musical Instruments
689874,2015,2015,Object,Costume Institute
273338,1994,1994,Object,Photographs
59592,2002,2002,Object,Asian Art
773062,1963,1963,Object,Drawings and Prints
895947,1959,1959,Object,Drawings and Prints
359246,1930,1930,Object,Drawings and Prints
496464,1979,1979,Object,Modern and Contemporary Art
547381,1926,1926,Object,Egyptian Art
964,1925,1925,Object,The American Wing
204067,1964,1964,Object,European Sculpture and Decorative Arts
33158,1920,1920,Object,Arms and Armor
118993,1978,1978,Object,Costume Institute
400108,1963,1963,Object,Drawings and Prints
660401,1963,1963,Object,Drawings and Prints
436832,1963,1963,Object,European Paintings
761176,1963,1963,Object,Drawings and Prints
115315,1951,1951,Object,Costume Institute
351904,1930,1930,Object,Drawings and Prints
3747,1910,1910,Object,The American Wing
688805,1924,1924,Object,Drawings and Prints
395971,1995,1995,Object,Drawings and Prints
767927,1963,1963,Object,Drawings and Prints
194877,1922,1922,Object,European Sculpture and Decorative Arts
760925,1963,1963,Object,Drawings and Prints
722912,1963,1963,Object,Drawings and Prints
80785,1993,1993,Object,Costume Institute
121578,1953,1953,Object,Costume Institute
209544,1933,1933,Object,European Sculpture and Decorative Arts
719657,1963,1963,Object,Drawings and Prints
416185,1952,1952,Object,Drawings and Prints
382468,1926,1926,Object,Drawings and Prints
680451,1919,1919,Object,Drawings and Prints
352301,1970,1970,Object,Drawings and Prints
263961,1984,1984,Object,Photographs
310328,1977,1977,Object,"Arts of Africa, Oceania, and the Americas"
401735,1963,1963,Object,Drawings and Prints
106696,1937,1937,Object,Costume Institute
738591,1946,1946,Object,Drawings and Prints
563835,1917,1917,Object,Egyptian Art
635507,1963,1963,Object,Drawings and Prints
217538,1909,1909,Object,European Sculpture and Decorative Arts
377545,1985,1985,Object,Drawings and Prints
631148,2014,2014,Object,Drawings and Prints
890870,1963,1963,Object,Drawings and Prints
373283,1940,1940,Object,Drawings and Prints
395044,1926,1926,Object,Drawings and Prints
324949,1959,1959,Object,Ancient Near Eastern Art
40409,1945,1945,Object,Asian Art
655914,1958,1958,Object,Drawings and Prints
695334,1928,1928,Object,Arms and Armor
372092,1917,1917,Object,Drawings and Prints
175291,2009,2009,Object,Costume Institute
253625,1941,1941,Object,Greek and Roman Art
436981,1930,1930,Object,European Paintings
326857,1983,1983,Object,Ancient Near Eastern Art
263823,1983,1983,Object,Photographs
44137,1902,1902,Object,Asian Art
383665,1931,1931,Object,Drawings and Prints
308139,1933,1933,Object,"Arts of Africa, Oceania, and the Americas"
733590,2011,2011,Object,Greek and Roman Art
491513,1999,1999,Object,Modern and Contemporary Art
2136,1942,1942,Object,The American Wing
549380,1918,1918,Object,Egyptian Art
276437,1994,1994,Object,Photographs
570789,1910,1910,Object,Egyptian Art
655189,1963,1963,Object,Drawings and Prints
569922,1921,1921,Object,Egyptian Art
461697,1975,1975,Object,Robert Lehman Collection
634309,1963,1963,Object,Drawings and Prints
486364,1994,1994,Object,Modern and Contemporary Art
775172,2018,2018,Object,Photographs
659609,1918,1918,Object,Drawings and Prints
309582,1969,1969,Object,"Arts of Africa, Oceania, and the Americas"
188354,1898,1898,Object,European Sculpture and Decorative Arts
568825,1911,1911,Object,Egyptian Art
80564,1994,1994,Object,Costume Institute
755312,1922,1922,Object,Drawings and Prints
443994,1890,1890,Object,Islamic Art
362474,1986,1986,Object,Drawings and Prints
386203,1967,1967,Object,Drawings and Prints
249675,1917,1917,Object,Greek and Roman Art
275834,1994,1994,Object,Photographs
395063,1958,1958,Object,Drawings and Prints
308691,1964,1964,Object,"Arts of Africa, Oceania, and the Americas"
323645,1938,1938,Object,Ancient Near Eastern Art
464876,1917,1917,Object,Medieval Art
214628,1908,1908,Object,European Sculpture and Decorative Arts
137760,2007,2007,Object,Costume Institute
242704,1874,1874,Object,Greek and Roman Art
1622,1952,1952,Object,The American Wing
858250,1978,1978,Object,Drawings and Prints
788345,1960,1960,Object,Drawings and Prints
779955,1963,1963,Object,Drawings and Prints
367223,1925,1925,Object,Drawings and Prints
45245,1936,1936,Object,Asian Art
336915,1949,1949,Object,Drawings and Prints
457256,1939,1939,Object,Islamic Art
113183,1953,1953,Object,Costume Institute
645262,1963,1963,Object,Drawings and Prints
821249,1966,1966,Object,Drawings and Prints
712554,1963,1963,Object,Drawings and Prints
12422,1950,1950,Object,The American Wing
54104,1929,1929,Object,Asian Art
30639,1936,1936,Object,Arms and Armor
264201,1984,1984,Object,Photographs
196685,1930,1930,Object,European Sculpture and Decorative Arts
226194,1937,1937,Object,European Sculpture and Decorative Arts
682741,2015,2015,Object,Drawings and Prints
726357,2014,2014,Object,Drawings and Prints
335117,1880,1880,Object,Drawings and Prints
121571,1966,1966,Object,Costume Institute
688249,2015,2015,Object,Drawings and Prints
556743,1928,1928,Object,Egyptian Art
727310,1963,1963,Object,Drawings and Prints
397298,2012,2012,Object,Drawings and Prints
443602,1890,1890,Object,Islamic Art
59357,1910,1910,Object,Asian Art
175046,2009,2009,Object,Costume Institute
26696,1914,1914,Object,Arms and Armor
447192,1920,1920,Object,Islamic Art
25440,1904,1904,Object,Arms and Armor
736313,1972,1972,Object,Drawings and Prints
195747,1927,1927,Object,European Sculpture and Decorative Arts
158302,2009,2009,Object,Costume Institute
634045,1963,1963,Object,Drawings and Prints
698923,2011,2011,Object,Greek and Roman Art
641721,1958,1958,Object,Drawings and Prints
888744,1963,1963,Object,Drawings and Prints
568714,1911,1911,Object,Egyptian Art
311209,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
845161,2020,2020,Object,Asian Art
351439,1940,1940,Object,Drawings and Prints
421669,1972,1972,Object,Drawings and Prints
356400,1964,1964,Object,Drawings and Prints
249726,1917,1917,Object,Greek and Roman Art
314140,1979,1979,Object,"Arts of Africa, Oceania, and the Americas"
240721,1874,1874,Object,Greek and Roman Art
354821,1958,1958,Object,Drawings and Prints
460773,1975,1975,Object,Robert Lehman Collection
357522,1954,1954,Object,Drawings and Prints
465184,1917,1917,Object,Medieval Art
192622,1913,1913,Object,European Sculpture and Decorative Arts
272386,1994,1994,Object,Photographs
324113,1951,1951,Object,Ancient Near Eastern Art
318190,1999,1999,Object,"Arts of Africa, Oceania, and the Americas"
563310,1917,1917,Object,Egyptian Art
204084,1964,1964,Object,European Sculpture and Decorative Arts
191824,1911,1911,Object,European Sculpture and Decorative Arts
563021,1917,1917,Object,Egyptian Art
271276,1967,1967,Object,Photographs
423417,1955,1955,Object,Drawings and Prints
190552,1907,1907,Object,European Sculpture and Decorative Arts
657642,1963,1963,Object,Drawings and Prints
742028,1948,1948,Object,Islamic Art
552793,1976,1976,Object,Egyptian Art
324104,1950,1950,Object,Ancient Near Eastern Art
349303,1948,1948,Object,Drawings and Prints
50760,1992,1992,Object,Asian Art
156574,2009,2009,Object,Costume Institute
66285,1896,1896,Object,Asian Art
62352,1975,1975,Object,Asian Art
231695,1974,1974,Object,European Sculpture and Decorative Arts
369353,1933,1933,Object,Drawings and Prints
9813,1910,1910,Object,The American Wing
216111,1909,1909,Object,European Sculpture and Decorative Arts
188295,1897,1897,Object,European Sculpture and Decorative Arts
55440,1959,1959,Object,Asian Art
108551,1979,1979,Object,Costume Institute
